category,target,description,x_files,x_size,n_files,total_mb,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,wallclock,memory,mem_bin,bin_pred,mem_pred,wall_pred,timestamp,ipst
GC,ABELL-370,CLUSTER OF GALAXIES;GRAVITATIONAL LENS,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10830,4.23074,1.0,3,13.362964630126951,12163,1629475837,je4m31010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11167,4.2272,1.0,3,13.362964630126951,12163,1629475837,je4m32010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11360,4.232480000000001,1.0,3,13.362964630126951,12163,1629475837,je4m41010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10483,4.244024,1.0,3,13.362964630126951,12163,1629475837,je4m42010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,12490,4.234792,1.0,3,13.362964630126951,12163,1629475837,je4m43010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10827,4.204024,1.0,3,13.362964630126951,12163,1629475837,je4m44010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11388,4.243836,1.0,3,13.362964630126951,12163,1629475837,je4m45010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,12820,4.301136,1.0,3,13.362964630126951,12163,1629475837,je4m46010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10983,4.237684,1.0,3,13.362964630126951,12163,1629475837,je4m47010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.74076,2.01879,9,138,1,1,1,0,1,1,0,12468,4.234896,1.0,3,13.362964630126951,12163,1629475837,je4m48010
G,AND-XI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8585,3.586568,1.0,3,7.432173252105713,10365,1629475837,je4n05010
G,AND-XI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8806,3.488332,1.0,3,7.432173252105713,10365,1629475837,je4n05020
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6208,2.797088,1.0,2,4.3649115562438965,8077,1629475837,je4n06010
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6421,2.82622,1.0,2,4.3649115562438965,8077,1629475837,je4n08010
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6335,2.815896,1.0,2,4.3649115562438965,8077,1629475837,je4n08020
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6131,2.81182,1.0,2,4.3649115562438965,8077,1629475837,je4n09020
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5901,2.780072,1.0,2,4.3649115562438965,8077,1629475837,je4n0a010
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6435,2.812676,1.0,2,4.3649115562438965,8077,1629475837,je4n0a020
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6413,2.795488,1.0,2,4.3649115562438965,8077,1629475837,je4n0c020
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6224,2.814468,1.0,2,4.3649115562438965,8077,1629475837,je4n0e020
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,7951,3.490248,1.0,3,7.432173252105713,10365,1629475837,je4n0f010
G,AND-XXI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9130,3.487996,1.0,3,7.432173252105713,10365,1629475837,je4n0f020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,12679,0.79406,0.0,2,4.3649115562438965,8077,1629475837,je4n0g010
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,11993,0.7923359999999999,0.0,2,4.3649115562438965,8077,1629475837,je4n0g020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6404,2.81308,1.0,2,4.3649115562438965,8077,1629475837,je4n0j020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8963,3.522492,1.0,3,7.432173252105713,10365,1629475837,je4n0l010
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9025,3.4903160000000004,1.0,3,7.432173252105713,10365,1629475837,je4n0l020
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5913,2.812684,1.0,2,4.3649115562438965,8077,1629475837,je4n0o010
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5912,2.797672,1.0,2,4.3649115562438965,8077,1629475837,je4n0o020
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6024,2.779372,1.0,2,4.3649115562438965,8077,1629475837,je4n0p020
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5828,2.77986,1.0,2,4.3649115562438965,8077,1629475837,je4n0q020
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11219,4.19766,1.0,3,13.362964630126951,12163,1629475837,je4n0r010
G,AND-XXVI,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10861,4.237532,1.0,3,13.362964630126951,12163,1629475837,je4n0r020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6455,2.830504,1.0,2,4.3649115562438965,8077,1629475837,je4n0s020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6069,2.799844,1.0,2,4.3649115562438965,8077,1629475837,je4n0t020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6188,2.816948,1.0,2,4.3649115562438965,8077,1629475837,je4n0u020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5530,2.815336,1.0,2,4.3649115562438965,8077,1629475837,je4n0v010
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6094,2.814004,1.0,2,4.3649115562438965,8077,1629475837,je4n0v020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5574,2.799856,1.0,2,4.3649115562438965,8077,1629475837,je4n0w010
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6429,2.799776,1.0,2,4.3649115562438965,8077,1629475837,je4n0w020
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10773,4.229212,1.0,3,13.362964630126951,12163,1629475837,je4n0y010
G,AND-XXII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,9859,4.213924,1.0,3,13.362964630126951,12163,1629475837,je4n0y020
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5555,2.79606,1.0,2,4.3649115562438965,8077,1629475837,je4n11010
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6195,2.8142720000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n11020
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11534,4.229444,1.0,3,13.362964630126951,12163,1629475837,je4n12010
G,AND-XXXII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10884,4.202952,1.0,3,13.362964630126951,12163,1629475837,je4n12020
G,AND-XXIV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5478,2.831232,1.0,2,4.3649115562438965,8077,1629475837,je4n13010
G,AND-XXIV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5254,2.788232,1.0,2,4.3649115562438965,8077,1629475837,je4n14010
G,AND-XXIV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6465,2.812008,1.0,2,4.3649115562438965,8077,1629475837,je4n14020
G,AND-XXIV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6652,2.82908,1.0,2,4.3649115562438965,8077,1629475837,je4n15020
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5827,2.811352,1.0,2,4.3649115562438965,8077,1629475837,je4n17010
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6667,2.81146,1.0,2,4.3649115562438965,8077,1629475837,je4n17020
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6339,2.811208,1.0,2,4.3649115562438965,8077,1629475837,je4n18010
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6357,2.81126,1.0,2,4.3649115562438965,8077,1629475837,je4n19020
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8119,3.528404,1.0,3,7.432173252105713,10365,1629475837,je4n20010
G,AND-XXX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9028,3.523708,1.0,3,7.432173252105713,10365,1629475837,je4n20020
G,AND-X,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6459,2.811824,1.0,2,4.3649115562438965,8077,1629475837,je4n21020
G,AND-X,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8160,3.506368,1.0,3,7.432173252105713,10365,1629475837,je4n24010
G,AND-X,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8555,3.497804,1.0,3,7.432173252105713,10365,1629475837,je4n24020
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5809,2.798444,1.0,2,4.3649115562438965,8077,1629475837,je4n25010
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5731,2.815012,1.0,2,4.3649115562438965,8077,1629475837,je4n27010
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5019,2.7980080000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n28010
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6304,2.798116,1.0,2,4.3649115562438965,8077,1629475837,je4n28020
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8467,3.513152,1.0,3,7.432173252105713,10365,1629475837,je4n29010
G,AND-IX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8305,3.499256,1.0,3,7.432173252105713,10365,1629475837,je4n29020
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6401,2.828984,1.0,2,4.3649115562438965,8077,1629475837,je4n36020
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6347,2.810632,1.0,2,4.3649115562438965,8077,1629475837,je4n37020
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6142,2.797172,1.0,2,4.3649115562438965,8077,1629475837,je4n38010
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6265,2.811712,1.0,2,4.3649115562438965,8077,1629475837,je4n38020
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8419,3.524336,1.0,3,7.432173252105713,10365,1629475837,je4n39010
G,AND-XXXIII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9653,3.504052,1.0,3,7.432173252105713,10365,1629475837,je4n39020
G,AND-VI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5635,2.81332,1.0,2,4.3649115562438965,8077,1629475837,je4n40020
G,AND-VI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5702,2.813524,1.0,2,4.3649115562438965,8077,1629475837,je4n43010
G,AND-VI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,7618,3.520856,1.0,3,7.432173252105713,10365,1629475837,je4n44010
G,AND-VI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8406,3.523696,1.0,3,7.432173252105713,10365,1629475837,je4n44020
G,AND-XXIX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,7775,3.569024,1.0,3,7.432173252105713,10365,1629475837,je4n49010
G,AND-XXIX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9255,3.490192,1.0,3,7.432173252105713,10365,1629475837,je4n49020
G,AND-XXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5741,2.79898,1.0,2,4.3649115562438965,8077,1629475837,je4n50010
G,AND-XXIII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6717,2.812668,1.0,2,4.3649115562438965,8077,1629475837,je4n52020
G,AND-XXIII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,7860,3.50322,1.0,3,7.432173252105713,10365,1629475837,je4n54010
G,AND-XXIII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8361,3.580564,1.0,3,7.432173252105713,10365,1629475837,je4n54020
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5373,2.8129880000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n55010
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5729,2.80096,1.0,2,4.3649115562438965,8077,1629475837,je4n56010
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6238,2.862376,1.0,2,4.3649115562438965,8077,1629475837,je4n56020
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5960,2.801736,1.0,2,4.3649115562438965,8077,1629475837,je4n58010
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,7287,3.502196,1.0,3,7.432173252105713,10365,1629475837,je4n59010
G,AND-XII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9018,3.50096,1.0,3,7.432173252105713,10365,1629475837,je4n59020
G,NGC205,GALAXY;DWARF ELLIPTICAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6827,2.8214360000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n61010
G,NGC205,GALAXY;DWARF ELLIPTICAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6919,2.830732,1.0,2,4.3649115562438965,8077,1629475837,je4n62020
G,NGC205,GALAXY;DWARF ELLIPTICAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6863,2.823456,1.0,2,4.3649115562438965,8077,1629475837,je4n63010
G,NGC205,GALAXY;DWARF ELLIPTICAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,10064,3.5829720000000003,1.0,3,7.432173252105713,10365,1629475837,je4n64010
G,NGC205,GALAXY;DWARF ELLIPTICAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9361,3.534288,1.0,3,7.432173252105713,10365,1629475837,je4n64020
G,AND-V,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5743,2.798016,1.0,2,4.3649115562438965,8077,1629475837,je4n65010
G,AND-V,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6298,2.811692,1.0,2,4.3649115562438965,8077,1629475837,je4n68020
G,AND-V,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8310,3.4994120000000004,1.0,3,7.432173252105713,10365,1629475837,je4n69010
G,AND-XXV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6902,2.8178240000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n71020
G,AND-XXV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6234,2.815188,1.0,2,4.3649115562438965,8077,1629475837,je4n72010
G,AND-XXV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6372,2.782616,1.0,2,4.3649115562438965,8077,1629475837,je4n72020
G,AND-XXV,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8874,3.568336,1.0,3,7.432173252105713,10365,1629475837,je4n74010
G,AND-XXV,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8920,3.498664,1.0,3,7.432173252105713,10365,1629475837,je4n74020
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6323,2.810956,1.0,2,4.3649115562438965,8077,1629475837,je4n75020
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6215,2.813516,1.0,2,4.3649115562438965,8077,1629475837,je4n76010
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6369,2.7991200000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n77020
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8043,3.565752,1.0,3,7.432173252105713,10365,1629475837,je4n79010
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8465,3.523076,1.0,3,7.432173252105713,10365,1629475837,je4n79020
G,AND-XIV,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5794,2.800248,1.0,2,4.3649115562438965,8077,1629475837,je4n81020
G,AND-XIV,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8245,3.498256,1.0,3,7.432173252105713,10365,1629475837,je4n84010
G,AND-XIV,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9416,3.523172,1.0,3,7.432173252105713,10365,1629475837,je4n84020
G,AND-VII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6469,2.798548,1.0,2,4.3649115562438965,8077,1629475837,je4n85020
G,AND-VII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6826,2.840512,1.0,2,4.3649115562438965,8077,1629475837,je4n87020
G,AND-VII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11021,4.1984,1.0,3,13.362964630126951,12163,1629475837,je4n89010
G,AND-VII,GALAXY;DWARF SPHEROIDAL,1.74076,2.01879,9,138,1,1,1,0,1,1,0,12738,4.2026,1.0,3,13.362964630126951,12163,1629475837,je4n89020
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6301,2.8115080000000003,1.0,2,4.3649115562438965,8077,1629475837,je4n90010
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6646,2.809864,1.0,2,4.3649115562438965,8077,1629475837,je4n91020
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6548,2.796996,1.0,2,4.3649115562438965,8077,1629475837,je4n93020
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6893,2.818964,1.0,2,4.3649115562438965,8077,1629475837,je4n94020
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8671,3.4960160000000005,1.0,3,7.432173252105713,10365,1629475837,je4n95010
G,AND-XXXI,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9506,3.530088,1.0,3,7.432173252105713,10365,1629475837,je4n95020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6110,2.780028,1.0,2,4.3649115562438965,8077,1629475837,je4nzg020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6298,2.811588,1.0,2,4.3649115562438965,8077,1629475837,je4nzi020
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8221,3.530908,1.0,3,7.432173252105713,10365,1629475837,je4nzl010
G,AND-XVII,GALAXY;DWARF SPHEROIDAL,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8726,3.531888,1.0,3,7.432173252105713,10365,1629475837,je4nzl020
G,AND-XX,GALAXY;DWARF SPHEROIDAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5070,2.783676,1.0,2,4.3649115562438965,8077,1629475837,je4nzu010
S,WISEJ014656.66+423410.0,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,11279,3.4917160000000003,1.0,3,7.432173252105713,10365,1629475837,je4o01010
S,WISEJ090649.35+473538.5,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,10020,3.513364,1.0,3,7.432173252105713,10365,1629475837,je4o02010
S,WISEJ090649.35+473538.5,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,13077,2.832656,1.0,3,7.432173252105713,10365,1629475837,je4o03010
S,WISEJ095259.29+195508.1,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9719,3.5015,1.0,3,7.432173252105713,10365,1629475837,je4o04010
S,CFBDSIRJ1458+10AB,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,11017,3.5037800000000003,1.0,3,7.432173252105713,10365,1629475837,je4o05010
S,WISEJ162208.93-095934.4,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,9505,3.500728,1.0,3,7.432173252105713,10365,1629475837,je4o06010
S,WISEJ201547.05+664646.0,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,18892,0.875764,0.0,3,7.432173252105713,10365,1629475837,je4o07010
S,WISEJ201547.05+664646.0,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,11390,3.4911800000000004,1.0,3,7.432173252105713,10365,1629475837,je4o09010
S,WISEJ201547.05+664646.0,STAR;BROWN DWARF;T,1.54657,1.86173,7,103,1,1,1,0,1,1,0,11174,3.5149760000000003,1.0,3,7.432173252105713,10365,1629475837,je4o10010
GC,EMACSJ0324.0+2421,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,14832,4.203736,1.0,3,13.362964630126951,12163,1629475837,je4q01010
GC,EMACSJ0324.0+2421,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,8920,4.20466,1.0,3,13.362964630126951,12163,1629475837,je4q01020
GC,EMACSJ0324.0+2421,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,9692,4.211,1.0,3,13.362964630126951,12163,1629475837,je4q01030
GC,EMACSJ1353.7+4329,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,18826,4.2401,1.0,3,13.362964630126951,12163,1629475837,je4q03010
GC,EMACSJ1353.7+4329,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,10549,4.252184,1.0,3,13.362964630126951,12163,1629475837,je4q03020
GC,EMACSJ1353.7+4329,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,9797,4.236248000000001,1.0,3,13.362964630126951,12163,1629475837,je4q03030
GC,EMACSJ1527.6+2044,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,15344,4.2397800000000005,1.0,3,13.362964630126951,12163,1629475837,je4q05010
GC,EMACSJ1527.6+2044,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,9021,4.220572,1.0,3,13.362964630126951,12163,1629475837,je4q05020
GC,EMACSJ1527.6+2044,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,9276,4.20564,1.0,3,13.362964630126951,12163,1629475837,je4q05030
GC,EMACSJ1756.8+4008,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,15811,4.2237480000000005,1.0,3,13.362964630126951,12163,1629475837,je4q08010
GC,EMACSJ1756.8+4008,CLUSTER OF GALAXIES;GRAVITATIONAL LENS;HIGH REDSHIFT CLUSTER,1.74076,2.01879,9,138,1,1,1,0,1,1,0,11391,4.221144000000001,1.0,3,13.362964630126951,12163,1629475837,je4q08020
